codigo_uc;nome_uc;categoria_manejo;area_ha;grupo;ano;grupo_norm
0000.00.1114;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SAPUCAIA;Reserva Particular do Patrimônio Natural;19.0;Desconhecido;2018;US
0000.00.1121;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PONTAL DA BARRA;Reserva Particular do Patrimônio Natural;65.0;Desconhecido;2018;US
0000.00.1122;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CHACARA SANANDUVA;Reserva Particular do Patrimônio Natural;3.0;Desconhecido;2018;US
0000.00.1124;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA SANTA RITA;Reserva Particular do Patrimônio Natural;340.0;Desconhecido;2018;US
0000.00.1125;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FARROUPILHA;Reserva Particular do Patrimônio Natural;10.0;Desconhecido;2018;US
0000.00.1137;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA ESTRELA;Reserva Particular do Patrimônio Natural;2039.0;Desconhecido;2018;US
0000.00.1142;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GLEBA O SAQUINHO DE ITAPIRAPUÁ;Reserva Particular do Patrimônio Natural;4.0;Desconhecido;2018;US
0000.00.1143;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SANTA IZABEL;Reserva Particular do Patrimônio Natural;525.0;Desconhecido;2018;US
0000.00.1146;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA METODISTA ANA GONZAGA - CEMAG;Reserva Particular do Patrimônio Natural;73.0;Desconhecido;2018;US
0000.00.1148;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATO GROSSO;Reserva Particular do Patrimônio Natural;26.0;Desconhecido;2018;US
0000.00.1149;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL QUERÊNCIA;Reserva Particular do Patrimônio Natural;6.0;Desconhecido;2018;US
0000.00.1153;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO ANGABA;Reserva Particular do Patrimônio Natural;29.0;Desconhecido;2018;US
0000.00.1155;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CÓRREGO DA LUZ;Reserva Particular do Patrimônio Natural;20.0;Desconhecido;2018;US
0000.00.1156;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CACHOEIRINHA;Reserva Particular do Patrimônio Natural;650.0;Desconhecido;2018;US
0000.00.1160;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL EL NAGUAL;Reserva Particular do Patrimônio Natural;17.0;Desconhecido;2018;US
0000.00.1161;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CÉU DO MAR;Reserva Particular do Patrimônio Natural;3.0;Desconhecido;2018;US
0000.00.1168;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA PORANGABA;Reserva Particular do Patrimônio Natural;9.0;Desconhecido;2018;US
0000.00.1173;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO PORANGA;Reserva Particular do Patrimônio Natural;34.0;Desconhecido;2018;US
0000.00.1175;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO GRANJA SÃO JORGE;Reserva Particular do Patrimônio Natural;3.0;Desconhecido;2018;US
0000.00.1179;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CEC/TINGUÁ;Reserva Particular do Patrimônio Natural;17.0;Desconhecido;2018;US
0000.00.1182;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRIMAVERA I;Reserva Particular do Patrimônio Natural;500.0;Desconhecido;2018;US
0000.00.1184;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA FIGUEIRA;Reserva Particular do Patrimônio Natural;818.0;Desconhecido;2018;US
0000.00.1189;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO DO BANANAL;Reserva Particular do Patrimônio Natural;29.0;Desconhecido;2018;US
0000.00.1201;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NOSSA SENHORA DO OITEIRO DE MARACAÍPE;Reserva Particular do Patrimônio Natural;76.0;Desconhecido;2018;US
0000.00.1206;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ENGENHO GARGAÚ;Reserva Particular do Patrimônio Natural;1059.0;Desconhecido;2018;US
0000.00.1213;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SUMAÚMA;Reserva Particular do Patrimônio Natural;6.0;Desconhecido;2018;US
0000.00.1239;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SANTA HELENA - RN;Reserva Particular do Patrimônio Natural;22.0;Desconhecido;2018;US
0000.00.1316;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AMOREIRA;Reserva Particular do Patrimônio Natural;349.0;Desconhecido;2018;US
0000.00.1319;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ILHA DO CAJU;Reserva Particular do Patrimônio Natural;102.0;Desconhecido;2018;US
0000.00.1320;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BOA ESPERANÇA;Reserva Particular do Patrimônio Natural;75.0;Desconhecido;2018;US
0000.00.1322;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA PEDREIRAS;Reserva Particular do Patrimônio Natural;38.0;Desconhecido;2018;US
0000.00.1323;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO JAQUAREMA;Reserva Particular do Patrimônio Natural;8.0;Desconhecido;2018;US
0000.00.1324;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JAGUAREMA;Reserva Particular do Patrimônio Natural;3.0;Desconhecido;2018;US
0000.00.1371;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SAYONARA;Reserva Particular do Patrimônio Natural;28.0;Desconhecido;2018;US
0000.00.1379;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO AMEIXAS - POÇO VELHO;Reserva Particular do Patrimônio Natural;464.0;Desconhecido;2018;US
0000.00.1384;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MERCÊS SABIAQUABA E NAZÁRIO;Reserva Particular do Patrimônio Natural;50.0;Desconhecido;2018;US
0000.00.1394;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA LONTRA/SAUDADE;Reserva Particular do Patrimônio Natural;1377.0;Desconhecido;2018;US
0000.00.1401;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA AVAÍ;Reserva Particular do Patrimônio Natural;469.0;Desconhecido;2018;US
0000.00.1403;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO CAPITÃO;Reserva Particular do Patrimônio Natural;385.0;Desconhecido;2018;US
0000.00.1404;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAJUEIRO;Reserva Particular do Patrimônio Natural;379.0;Desconhecido;2018;US
0000.00.1405;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DUNAS DE SANTO ANTÔNIO;Reserva Particular do Patrimônio Natural;363.0;Desconhecido;2018;US
0000.00.1406;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DA PENINHA;Reserva Particular do Patrimônio Natural;350.0;Desconhecido;2018;US
0000.00.1407;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÃO JOQUIM DA CABONHA APA I E APA II;Reserva Particular do Patrimônio Natural;257.0;Desconhecido;2018;US
0000.00.1409;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PANEMA;Reserva Particular do Patrimônio Natural;216.0;Desconhecido;2018;US
0000.00.1412;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SALTO APEPIQUE;Reserva Particular do Patrimônio Natural;118.0;Desconhecido;2018;US
0000.00.1413;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ARAÇARI;Reserva Particular do Patrimônio Natural;110.0;Desconhecido;2018;US
0000.00.1416;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ÁGUA BRANCA;Reserva Particular do Patrimônio Natural;97.0;Desconhecido;2018;US
0000.00.1418;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA COQUEIROS;Reserva Particular do Patrimônio Natural;87.0;Desconhecido;2018;US
0000.00.1419;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ECOPARQUE DE UNA;Reserva Particular do Patrimônio Natural;83.0;Desconhecido;2018;US
0000.00.1420;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DAS DUNAS;Reserva Particular do Patrimônio Natural;79.0;Desconhecido;2018;US
0000.00.1425;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ARARAUNA;Reserva Particular do Patrimônio Natural;39.0;Desconhecido;2018;US
0000.00.1426;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LAGOA DO PEIXE;Reserva Particular do Patrimônio Natural;31.0;Desconhecido;2018;US
0000.00.1427;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JUERANA;Reserva Particular do Patrimônio Natural;27.0;Desconhecido;2018;US
0000.00.1428;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PARAÍSO;Reserva Particular do Patrimônio Natural;26.0;Desconhecido;2018;US
0000.00.1429;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SÃO JOÃO;Reserva Particular do Patrimônio Natural;25.0;Desconhecido;2018;US
0000.00.1430;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA DO SABIÁ;Reserva Particular do Patrimônio Natural;22.0;Desconhecido;2018;US
0000.00.1431;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CARROULA;Reserva Particular do Patrimônio Natural;15.0;Desconhecido;2018;US
0000.00.1432;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AGDA;Reserva Particular do Patrimônio Natural;13.0;Desconhecido;2018;US
0000.00.1433;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MÃE DA MATA;Reserva Particular do Patrimônio Natural;13.0;Desconhecido;2018;US
0000.00.1434;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ARTE VERDE;Reserva Particular do Patrimônio Natural;10.0;Desconhecido;2018;US
0000.00.1435;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DA MATA ATLÂNTICA DA MANONA;Reserva Particular do Patrimônio Natural;7.0;Desconhecido;2018;US
0000.00.1438;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SOSSEGO;Reserva Particular do Patrimônio Natural;5.0;Desconhecido;2018;US
0000.00.1441;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RETIRO PARAÍSO;Reserva Particular do Patrimônio Natural;47.0;Desconhecido;2018;US
0000.00.1443;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LOTE URBANO;Reserva Particular do Patrimônio Natural;17.0;Desconhecido;2018;US
0000.00.1444;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALDEIA EKINOX;Reserva Particular do Patrimônio Natural;11.0;Desconhecido;2018;US
0000.00.1460;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA SANTA TEREZA;Reserva Particular do Patrimônio Natural;101.0;Desconhecido;2018;US
0000.00.1461;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LULA LOBO I;Reserva Particular do Patrimônio Natural;69.0;Desconhecido;2018;US
0000.00.1462;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SÃO PEDRO;Reserva Particular do Patrimônio Natural;50.0;Desconhecido;2018;US
0000.00.1464;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ROSA DO SOL;Reserva Particular do Patrimônio Natural;16.0;Desconhecido;2018;US
0000.24.1468;RESERVA DE DESENVOLVIMENTO SUSTENTáVEL ESTADUAL PONTA DO TUBARãO;Reserva de Desenvolvimento Sustentável;12925.0;Desconhecido;2018;US
0000.24.1469;ÁREA DE PROTEÇÃO AMBIENTAL DOS RECIFES DE CORAIS;Área de Proteção Ambiental;136232.0;Desconhecido;2018;US
0000.24.1470;AREA DE PROTEÇÃO AMBIENTAL DE JENIPABU;Área de Proteção Ambiental;1872.0;Desconhecido;2018;US
0000.24.1471;ÁREA DE PROTEÇÃO AMBIENTAL BONFIM/GUARAÍRA;Área de Proteção Ambiental;42470.0;Desconhecido;2018;US
0000.24.1472;ÁREA DE PROTEÇÃO AMBIENTAL PIQUIRI-UNA;Área de Proteção Ambiental;41342.0;Desconhecido;2018;US
0000.24.1473;PARQUE ESTADUAL MATA DA PIPA;Parque;291.0;Desconhecido;2018;PI
0000.24.1475;"PARQUE ESTADUAL DUNAS DE NATAL "" JORNALISTA LUIZ MARIA ALVES";Parque;1135.0;Desconhecido;2018;PI
0000.33.1476;PARQUE ESTADUAL DA SERRA DA TIRIRICA;Parque;3491.0;Desconhecido;2018;PI
0000.33.1477;PARQUE ESTADUAL DA ILHA GRANDE;Parque;12092.0;Desconhecido;2018;PI
0000.33.1478;PARQUE ESTADUAL DA PEDRA BRANCA;Parque;12523.0;Desconhecido;2018;PI
0000.33.1479;PARQUE ESTADUAL DO DESENGANO;Parque;21404.0;Desconhecido;2018;PI
0000.33.1481;ESTAÇÃO ECOLÓGICA ESTADUAL DE GUAXINDIBA;Estação Ecológica;3259.0;Desconhecido;2018;PI
0000.33.1482;RESERVA BIOLÓGICA ESTADUAL DE GUARATIBA;Reserva Biológica;3361.0;Desconhecido;2018;PI
0000.33.1485;PARQUE ESTADUAL DOS TRÊS PICOS;Parque;58759.0;Desconhecido;2018;PI
0000.33.1512;AREA DE PROTEçãO AMBIENTAL DO RIO GUANDU;Área de Proteção Ambiental;74296.0;Desconhecido;2018;US
0000.33.1514;ÁREA DE PROTEçãO AMBIENTAL DE MASSAMBABA;Área de Proteção Ambiental;9124.0;Desconhecido;2018;US
0000.00.1518;RESERVA EXTRATIVISTA RIO CAJARI;Reserva Extrativista;532405.0;Desconhecido;2018;US
0000.00.1520;RESERVA EXTRATIVISTA QUILOMBO DO FRECHAL;Reserva Extrativista;9338.0;Desconhecido;2018;US
0000.32.1533;MONUMENTO NATURAL O FRADE E A FREIRA;Monumento Natural;854.0;Desconhecido;2018;PI
0000.00.1563;RESERVA EXTRATIVISTA ACAú-GOIANA;Reserva Extrativista;6677.0;Desconhecido;2018;US
0060.32.1565;PARQUE NATURAL MUNICIPAL DO ARICANGA WALDEMAR DEVENS;Parque;504.0;Desconhecido;2018;PI
0060.32.1566;PARQUE NATURAL MUNICIPAL DAVID VICTOR FARINA;Parque;44.0;Desconhecido;2018;PI
0000.33.1620;PARQUE ESTADUAL CUNHAMBEBE;Parque;38076.0;Desconhecido;2018;PI
0000.32.1667;RESERVA BIOLóGICA DE DUAS BOCAS;Reserva Biológica;3087.0;Desconhecido;2018;PI
0000.35.1677;PARQUE ESTADUAL DO ITINGUÇU;Parque;5038.0;Desconhecido;2018;PI
0000.35.1678;PARQUE ESTADUAL LAGAMAR DE CANANEIA;Parque;40706.0;Desconhecido;2018;PI
0000.35.1679;PARQUE ESTADUAL DO PRELADO;Parque;1827.0;Desconhecido;2018;PI
0000.35.1681;REFÚGIO DE VIDA SILVESTRE DAS ILHAS DO ABRIGO E GUARARITAMA;Refúgio de Vida Silvestre;481.0;Desconhecido;2018;PI
0000.35.1685;RESERVA EXTRATIVISTA ILHA DO TUMBA;Reserva Extrativista;1127.0;Desconhecido;2018;US
0000.35.1686;RESERVA EXTRATIVISTA TAQUARI;Reserva Extrativista;1660.0;Desconhecido;2018;US
0000.35.1687;RDS DA BARRA DO UNA;Reserva de Desenvolvimento Sustentável;1487.0;Desconhecido;2018;US
0000.35.1689;RDS DO DESPRAIADO;Reserva de Desenvolvimento Sustentável;3950.0;Desconhecido;2018;US
0000.35.1693;RDS ITAPANHAPIMA;Reserva de Desenvolvimento Sustentável;1241.0;Desconhecido;2018;US
0000.35.1702;APA ILHA COMPRIDA;Área de Proteção Ambiental;18931.0;Desconhecido;2018;US
0000.35.1721;APA MARINHA DO LITORAL NORTE;Área de Proteção Ambiental;316462.0;Desconhecido;2018;US
0000.35.1722;ARIE DE SãO SEBASTIãO;Área de Relevante Interesse Ecológico;608.0;Desconhecido;2018;US
0000.35.1723;APA MARINHA DO LITORAL CENTRO;Área de Proteção Ambiental;453168.0;Desconhecido;2018;US
0000.35.1724;APA MARINHA DO LITORAL SUL;Área de Proteção Ambiental;368396.0;Desconhecido;2018;US
0000.35.1725;ARIE DO GUARá;Área de Relevante Interesse Ecológico;455.0;Desconhecido;2018;US
0930.25.1727;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DA BARRA DO RIO CAMARATUBA;Área de Relevante Interesse Ecológico;168.0;Desconhecido;2018;US
1560.43.1757;AREA DE PROTEÇÃO AMBIENTAL DA LAGOA VERDE;Área de Proteção Ambiental;471.0;Desconhecido;2018;US
0455.33.1763;PARQUE NATURAL MUNICIPAL DA CATACUMBA;Parque;27.0;Desconhecido;2018;PI
0455.33.1764;APA DA SERRA DA CAPOEIRA GRANDE;Área de Proteção Ambiental;479.0;Desconhecido;2018;US
0455.33.1765;PARQUE NATURAL MUNICIPAL DA SERRA DA CAPOEIRA GRANDE;Parque;21.0;Desconhecido;2018;PI
0455.33.1766;APA DO MORRO DO SILVéRIO;Área de Proteção Ambiental;150.0;Desconhecido;2018;US
0455.33.1767;APA DAS BRISAS;Área de Proteção Ambiental;102.0;Desconhecido;2018;US
0455.33.1769;PARQUE NATURAL MUNICIPAL DA SERRA DO MENDANHA;Parque;1053.0;Desconhecido;2018;PI
0455.33.1777;APA DA ORLA MARíTIMA DA BAíA DE SEPETIBA;Área de Proteção Ambiental;11612.0;Desconhecido;2018;US
0455.33.1778;PARQUE NATURAL MUNICIPAL FAZENDA DO VIEGAS;Parque;8.0;Desconhecido;2018;PI
0455.33.1782;APA DO MORRO DO VALQUEIRE;Área de Proteção Ambiental;166.0;Desconhecido;2018;US
0455.33.1783;APA DA FAZENDA DA TAQUARA;Área de Proteção Ambiental;9.0;Desconhecido;2018;US
0455.33.1784;APA DO BAIRRO DA FREGUESIA;Área de Proteção Ambiental;380.0;Desconhecido;2018;US
0455.33.1785;PARQUE NATURAL MUNICIPAL DA FREGUESIA;Parque;29.0;Desconhecido;2018;PI
0455.33.1786;PARQUE NATURAL MUNICIPAL BOSQUE DA BARRA;Parque;54.0;Desconhecido;2018;PI
0455.33.1787;APA DAS TABEBUIAS;Área de Proteção Ambiental;62.0;Desconhecido;2018;US
0455.33.1788;ÁREA DE PROTEÇÃO AMBIENTAL DO PARQUE MUNICIPAL ECOLÓGICO DE MARAPENDI;Área de Proteção Ambiental;940.0;Desconhecido;2018;US
0455.33.1789;PARQUE NATURAL MUNICIPAL DE MARAPENDI;Parque;156.0;Desconhecido;2018;PI
0455.33.1790;PARQUE NATURAL MUNICIPAL CHICO MENDES;Parque;54.0;Desconhecido;2018;PI
0455.33.1791;APA DA PAISAGEM E DO AREAL DA PRAIA DO PONTAL;Área de Proteção Ambiental;24.0;Desconhecido;2018;US
0455.33.1793;APA DA ORLA MARíTIMA;Área de Proteção Ambiental;268.0;Desconhecido;2018;US
0455.33.1795;APA DA PEDRA BRANCA;Área de Proteção Ambiental;5388.0;Desconhecido;2018;US
0455.33.1796;APA DA PRAINHA;Área de Proteção Ambiental;157.0;Desconhecido;2018;US
0455.33.1797;APA DA SERRA DOS PRETOS FORROS;Área de Proteção Ambiental;2715.0;Desconhecido;2018;US
0455.33.1798;APA DOS MORROS DA BABILôNIA E DE SãO JOãO;Área de Proteção Ambiental;113.0;Desconhecido;2018;US
0455.33.1799;APA DO MORRO DO LEME;Área de Proteção Ambiental;124.0;Desconhecido;2018;US
0455.33.1800;PARQUE NATURAL MUNICIPAL PENHASCO DOIS IRMãOS - ARQUITETO SéRGIO BERNARDES;Parque;37.0;Desconhecido;2018;PI
0455.33.1801;PARQUE NATURAL MUNICIPAL DARKE DE MATTOS;Parque;7.0;Desconhecido;2018;PI
0455.33.1802;PARQUE NATURAL MUNICIPAL DA CIDADE;Parque;47.0;Desconhecido;2018;PI
0455.33.1803;PARQUE NATURAL MUNICIPAL DA PRAINHA;Parque;147.0;Desconhecido;2018;PI
0455.33.1805;PARQUE NATURAL MUNICIPAL JOSé GUILHERME MERQUIOR;Parque;8.0;Desconhecido;2018;PI
0455.33.1807;PARQUE NATURAL MUNICIPAL FONTE DA SAUDADE;Parque;2.0;Desconhecido;2018;PI
0000.00.1808;RESERVA EXTRATIVISTA DE CASSURUBá;Reserva Extrativista;100578.0;Desconhecido;2018;US
0000.00.1809;RESERVA EXTRATIVISTA PRAINHA DO CANTO VERDE;Reserva Extrativista;29805.0;Desconhecido;2018;US
0455.33.1811;MONUMENTO NATURAL DOS MORROS DO PãO DE AçúCAR E URCA;Monumento Natural;91.0;Desconhecido;2018;PI
0000.00.1813;REFúGIO DE VIDA SILVESTRE DO RIO DOS FRADES;Refúgio de Vida Silvestre;899.0;Desconhecido;2018;PI
0455.33.1814;PARQUE NATURAL MUNICIPAL DO JARDIM DO CARMO;Parque;3.0;Desconhecido;2018;PI
0455.33.1816;APA DO MORRO DOS CABRITOS;Área de Proteção Ambiental;135.0;Desconhecido;2018;US
0455.33.1817;APA DO MORRO DA SAUDADE;Área de Proteção Ambiental;59.0;Desconhecido;2018;US
0455.33.1820;ÁREA DE PROTEçãO AMBIENTAL DO SACOPã;Área de Proteção Ambiental;104.0;Desconhecido;2018;US
0455.33.1822;APA DO VáRZEA COUNTRY CLUB;Área de Proteção Ambiental;10.0;Desconhecido;2018;US
0455.33.1823;APA DE GRUMARI;Área de Proteção Ambiental;967.0;Desconhecido;2018;US
0455.33.1824;APA DAS PONTAS DE COPACABANA E ARPOADOR E SEUS ENTORNOS;Área de Proteção Ambiental;30.0;Desconhecido;2018;US
0455.33.1825;APA DE SãO JOSé;Área de Proteção Ambiental;109.0;Desconhecido;2018;US
0455.33.1826;ARIE DE SãO CONRADO;Área de Relevante Interesse Ecológico;82.0;Desconhecido;2018;US
0455.33.1827;PARQUE NATURAL MUNICIPAL DE GRUMARI;Parque;794.0;Desconhecido;2018;PI
0000.32.1832;RESERVA ESTADUAL DE DESENVOLVIMENTO SUSTENTÁVEL CONCHA D´OSTRA;Reserva de Desenvolvimento Sustentável;954.0;Desconhecido;2018;US
0000.33.1837;ÁREA DE PROTEçãO AMBIENTAL DE SEPETIBA II;Área de Proteção Ambiental;172.0;Desconhecido;2018;US
0000.42.1844;PARQUE ESTADUAL DO RIO VERMELHO;Parque;1540.0;Desconhecido;2018;PI
0810.24.1851;PARQUE NATURAL MUNICIPAL DA CIDADE DO NATAL DOM NIVALDO MONTE;Parque;62.0;Desconhecido;2018;PI
0605.43.1860;MONUMENTO NATURAL MUNICIPAL CAPÃO DA AMIZADE;Monumento Natural;1.0;Desconhecido;2018;PI
0000.43.1863;PARQUE ESTADUAL DE ITAPEVA;Parque;1001.0;Desconhecido;2018;PI
0820.42.1865;ÁREA DE PROTEÇÃO AMBIENTAL DO BRILHANTE;Área de Proteção Ambiental;2015.0;Desconhecido;2018;US
0820.42.1866;PARQUE NATURAL MUNICIPAL ILHA DAS CAPIVARAS/SIBARA;Parque;10.0;Desconhecido;2018;PI
0350.33.1875;ÁREA DE PROTEçãO AMBIENTAL MORRO AGUDO;Área de Proteção Ambiental;245.0;Desconhecido;2018;US
0000.00.1880;REFúGIO DE VIDA SILVESTRE DE UNA;Refúgio de Vida Silvestre;23262.0;Desconhecido;2018;PI
0000.15.1881;REFúGIO DE VIDA SILVESTRE METRóPOLE DA AMAZôNIA;Refúgio de Vida Silvestre;6369.0;Desconhecido;2018;PI
0000.21.1882;PARQUE ESTADUAL DO BACANGA;Parque;3165.0;Desconhecido;2018;PI
0000.21.1885;ÁREA DE PROTEçãO AMBIENTAL DAS REENTRâNCIAS MARANHENSES;Área de Proteção Ambiental;2630809.0;Desconhecido;2018;US
0000.21.1886;PARQUE ESTADUAL MARINHO DO PARCEL DE MANUEL LUíS;Parque;45132.0;Desconhecido;2018;PI
0000.21.1887;ÁREA DE PROTEçãO AMBIENTAL DA BAIXADA MARANHENSE;Área de Proteção Ambiental;1728438.0;Desconhecido;2018;US
0000.21.1888;ÁREA DE PROTEçãO AMBIENTAL DE UPAON-AçU / MIRITIBA / ALTO PREGUIçAS;Área de Proteção Ambiental;1455470.0;Desconhecido;2018;US
0000.21.1889;ÁREA DE PROTEçãO AMBIENTAL DA FOZ DO RIO DAS PREGUIçAS - PEQUENOS LENçóIS - REGIãO LAGUNAR ADJACENTE;Área de Proteção Ambiental;206148.0;Desconhecido;2018;US
0000.21.1890;ÁREA DE PROTEçãO AMBIENTAL DO ITAPIRACó;Área de Proteção Ambiental;355.0;Desconhecido;2018;US
0000.21.1891;ESTAçãO ECOLóGICA DO SíTIO RANGEDOR;Estação Ecológica;126.0;Desconhecido;2018;PI
0000.21.1893;ÁREA DE PROTEçãO AMBIENTAL DA REGIãO DO MARACANã;Área de Proteção Ambiental;2190.0;Desconhecido;2018;US
0820.42.1906;PARQUE NATURAL MUNICIPAL DO ATALAIA;Parque;20.0;Desconhecido;2018;PI
0000.00.1909;PARQUE NACIONAL DA SERRA DAS LONTRAS;Parque;11344.0;Desconhecido;2018;PI
0000.00.1911;REFÚGIO DE VIDA SILVESTRE DE SANTA CRUZ;Refúgio de Vida Silvestre;17750.0;Desconhecido;2018;PI
0000.00.1912;ÁREA DE PROTEÇÃO AMBIENTAL COSTA DAS ALGAS;Área de Proteção Ambiental;115001.0;Desconhecido;2018;US
0000.26.1928;ÁREA DE PROTEÇÃO AMBIENTAL ALDEIA-BEBERIBE;Área de Proteção Ambiental;31662.0;Desconhecido;2018;US
0000.26.1929;ÁREA DE PROTEÇÃO AMBIENTAL DE SANTA CRUZ;Área de Proteção Ambiental;38750.0;Desconhecido;2018;US
0000.23.1931;PARQUE ESTADUAL BOTÂNICO DO CEARÁ;Parque;199.0;Desconhecido;2018;PI
0000.23.1932;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DO SÍTIO CURIÓ;Área de Relevante Interesse Ecológico;57.0;Desconhecido;2018;US
0080.15.1960;AREA DE RELEVANTE INTERESSE ECOLOGICO PARQUE AMBIENTAL ANTONIO DANUBIO LOURENÇO DA SILVA;Área de Relevante Interesse Ecológico;4.0;Desconhecido;2018;US
0000.35.1964;PARQUE ESTADUAL RESTINGA DE BERTIOGA;Parque;9319.0;Desconhecido;2018;PI
0000.43.1988;ÁREA DE PROTEÇÃO AMBIENTAL DO BANHADO GRANDE;Área de Proteção Ambiental;137042.0;Desconhecido;2018;US
0000.43.1993;RESERVA BIOLóGICA DO MATO GRANDE;Reserva Biológica;4876.0;Desconhecido;2018;PI
0000.43.1995;ESTAçãO ECOLóGICA ESTADUAL ARATINGA;Estação Ecológica;6041.0;Desconhecido;2018;PI
0000.43.1996;ÁREA DE PROTEçãO AMBIENTAL ROTA DO SOL;Área de Proteção Ambiental;52355.0;Desconhecido;2018;US
0000.43.2006;REFúGIO DE VIDA SILVESTRE BANHADO DOS PACHECOS;Refúgio de Vida Silvestre;2605.0;Desconhecido;2018;PI
0000.43.2008;RESERVA BIOLóGICA ESTADUAL MATA PALUDOSA;Reserva Biológica;272.0;Desconhecido;2018;PI
0000.43.2010;RESERVA BIOLóGICA DA SERRA GERAL;Reserva Biológica;4849.0;Desconhecido;2018;PI
0000.29.2013;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RENASCER;Reserva Particular do Patrimônio Natural;265.0;Desconhecido;2018;US
0000.29.2014;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL REFÚGIO DO GUIGÓ I E II;Reserva Particular do Patrimônio Natural;93.0;Desconhecido;2018;US
